post_title,post_name,description,sku,images,post_parent,comment_status,downloadable,virtual,post_status,visibility,stock_status,backorders,manage_stock,meta:brand,meta:ean_number,regular_price,sale_price,weight,tax_status,gpf:brand,gpf:mpn
"BBE Pro 7"" Leather Floor to Ceiling Ball Set",boxing-bbe-pro-7-inch-leather-floor-to-ceiling-ball-set,"The BBE Pro floor to ceiling ball set includes 2 x plated snap lock fixings and a pair of height adjustable straps. The ball is manufactured from high quality leather and has re-enforced stitched seams for added durability. This 7” (17.8cm) reaction ball will help you develop great head movement, timing, speed and combinations. It comes with a sewn in latex bladder. 7” (17.8cm) diameter reaction ball
Quality leather material
Re-enforced stitched seams
Latex sewn in bladder
Butile rubber non leak valve
Includes a pair of height adjustable straps
2 x plated snap lock fixings
Weight: Approx.0.72kg
",BBE653,bbe653-floor-to-ceiling-ball-7-inch-inc-straps.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206531,40,,0.72,taxable,York Fitness,14961206531
BBE Pro 12oz Leather Sparring Gloves,boxing-bbe-pro-12oz-leather-sparring-gloves,"12oz quality leather gloves incorporating an elasticated wrist strap for multi-fit comfort. Machine injection moulded foam inserts shaped ergonomically for weight and balance distribution. The anti bacterial and sweat repellent lining adds to the overall comfort and fit of the glove.
",bbe663,bbe663-bbe664-bbe665-glove-spar-fight-velcro.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206630,64.99,,0.69,taxable,York Fitness,14961206630
BBE Pro 4 meter Stretch Handwraps,boxing-bbe-pro-4-meter-stretch-handwraps,"4 metre stretch cotton handwraps, durable and washable, includes thumb loop and velcro closure.",BBE667,bbe667-handwraps-stretch-cotton.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206678,5.99,,0.18,taxable,York Fitness,14961206678
BBE Pro Oxide Strapping Tape,boxing-bbe-pro-oxide-strapping-tape,"The BBE Pro Oxide strapping tape is self adhesive and weighs 0.3kg per roll (0.66lbs). This professional hand bandage tape is oxide free and comes in a 50m roll. In addition, it is 1"" (2.5cm) wide. Quality 1” (2.5cm) professional hand bandage tape
Oxide free specification
Self adhesive
Length: 50m
Weight: 0.3kg per roll (0.66lbs)",bbe668,bbe668-bbe-oxide-strapping-tape.jpg | bbe668-oxide-strapping-tape.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206685,7.99,,0.3,taxable,York Fitness,14961206685
BBE Pro 14oz to 22oz Leather Weight Adjustable Sparring Gloves,boxing-bbe-pro-14oz-to-22oz-leather-weight-adjustable-sparring-gloves,"The BBE Pro sparring gloves are manufactured from leather for superior durability and a great feel. These weighted gloves are fitted with zipped pocket inserts in cuff to add 4 x 2oz weights per glove and come with 8 x 2oz (56.7g) weights. The injection moulded shock absorbent foam padding inserts provide consistent size and density, whereas the elasticated wrap around wrist support guarantees additional comfort and safety. The gloves feature double stitched seams for extra durability, an inner palm finger grip bar, as well as an anti-bacterial and anti-slip sweat absorbing lining. All leather gloves
Double stitched seams
Injection moulded shock absorbent foam padding inserts
Inner palm finger grip bar
Ventilated palm
Thumb attached safety feature
Anti-bacterial and anti-slip sweat absorbing lining
Elasticated wrap around wrist support
Zipped pocket inserts in cuff to add 4 x 2oz weights per glove
8 x 2oz (56.7g) weights included
Weight: Approx. 1.25kg (2.75lbs)",bbe670,bbe670-glove-weighted-inc-weights.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206708,70,,1.25,taxable,York Fitness,14961206708
BBE Club Ring Timer,boxing-bbe-club-ring-timer,"The BBE Boxing Ring Timer offers time, rounds and interval settings. It's therefore perfect for boxing, training and studio classes. The Ring Timer features a traditional style metal casing design, offering clear visual and audio feedback. Digitally adjustable parameters
Clear LCD screen
Action time range from 1 to 5 minutes (1 min. step)
Rest time range from 15 to 75 seconds (15 sec. step)
Pause facility at any moment
Unique ""Pace"" interval where buzzer will sound at set intervals during each round to aid motivation
230/240v Mains Electricity powered with permanently attached plug and power cord.
Clear visual and audio sounds
Sturdy metal casing",BBE671,bbe671-ring-timer-black-front.jpg | bbe671-ring-timer-black-left.jpg | bbe671-ring-timer-black-right.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206715,149.99,,3.5,taxable,York Fitness,14961206715
BBE Pro Leather Warrior Adjustable Headguard,boxing-bbe-pro-leather-warrior-adjustable-headguard,"The BBE Pro warrior adjustable headguard ensures excellent ear, chin and cheek protection. This professional headguard incorporates a new anti-slip suede inner lining, as well as foam layered padding providing great shock absorption. It has a multi fit 3 way adjustment to the top, rear and chin area, and comes in an universal size. The headguard is made from leather delivering supreme durability and top quality. Leather headguard
Multi fit 3 way size adjustment to the top, rear and chin area
Shock absorbent foam layered padding
Padded cheek protection
Additional chin protection
Anti-slip suede inner lining
Ear protection
Multi fit universal size
Weight: 0.6kg (1.32lbs)",BBE672,bbe672-pro-headguard-warrior.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206722,55,,0.6,taxable,York Fitness,14961206722
BBE Pro Leather Adjustable Headguard - Small to Medium,boxing-bbe-pro-leather-adjustable-headguard-small-to-medium,"The BBE Leather Warrior Adjustable Headgear is a fully durable design, the headguard is made to protect the head against the impact of another boxer. The headguard made of leather to be comfortable with a wipe clean surface that is easy clean. This product is available in Small to Medium. 12 Month Warranty",BBE673,bbe673-bbe674-pro-headguard-spar.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206739,55,,0.46,taxable,York Fitness,14961206739
BBE Pro 4ft Leather Heavy Duty Punch Bag,boxing-bbe-pro-4-foot-leather-heavy-duty-punch-bag,"Top quality professional heavy duty 4ft leather punchbag, semi aniline dye washed for that classic colour finish. Double stitched seams and welded nickel plate D-rings for a durable finish. Approx weight 45kg-50kg. Chain sets and brackets for hanging sold separately
",BBE675,bbe675-heavy-duty-punchbag-4ft.jpg | bbe675-pro-heavy-duty-punchbag4ft.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206753,319.99,,45,taxable,York Fitness,14961206753
BBE Pro Leather Abdominal Protector - Small to Medium,boxing-bbe-pro-leather-abdominal-protector-small-to-medium,"The BBE Pro Leather Abdominal Protector is designed to take the impact contact around the abdominal area, the product straps around the waist to provide extra comfort whilst proforming the exercise. The product is lightweight to create ease of use and comfort to the user. The Pro Leather upgraded variant has added padding and a real leather surface. Available in sizes Small to Medium

*12 month warranty",BBE676,bbe676-677-pro-abdo-guard.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206760,58,,0.52,taxable,York Fitness,14961206760
"BBE Pro 6"" Leather Peanut Speed Ball",boxing-bbe-pro-6-inch-leather-peanut-speed-ball,"The BBE Pro 6 inch leather peanut speed ball is manufactured from leather for superior durability and feel. This 6” (15.2cm) speed ball is great for improving boxers’ overall hand-eye co-ordination and for learning to shift weight effectively between two feet. The speed ball is lightweight (0.20kg) and features machine stitched seams for enhanced durability. In addition, it offers re-enforced handing loop with a heavy duty webbed lining and is equipped with a Latex rubber bladder. All leather
6” (15.2cm) speedball
Sewn in Latex rubber bladder
Machine stitched seams for durability
Re-enforced handing loop with a heavy duty webbed lining
Weight: Approx. 0.20kg (0.44lbs)",BBE678,bbe678-pro-speedball.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961203189,25.99,,0.2,taxable,York Fitness,14961203189
BBE Pro Leather Heavy Duty Hook and Jab Pads,boxing-bbe-pro-leather-heavy-duty-hook-and-jab-pads,"The BBE Pro heavy duty hook and jab pads have double stitched seams for extra durability and are perfect for trainings with big punchers. These heavy duty pads are manufactured from quality artificial leather ensuring top quality and a great feel. They have a traditionally curved ergonomic design and an anti-slip ball grip palm for added comfort. The hook and jab pads ensure excellent fingertip protection and offer 50mm shock absorbent layers of closed cell and EVA foam combination. In addition, they weigh 0.9kg (1.98lbs) and utilise a padded wrist for a comfortable fit. Heavy duty pads
Traditionally curved ergonomic design
Anti-slip ball grip palm
Fingertip protection
Double stitched seams
50mm shock absorbent layers of closed cell and EVA foam combination
Wrist padded for comfort fit
Additional adjustable wrist strap
Material: Quality Aniline Leather (which is not genuine leather)
Weight: 0.9kg (1.98lbs)",BBE682,bbe682-pro-hook-jab-pad-heavy-duty.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206821,65.99,,0.9,taxable,York Fitness,14961206821
BBE Pro Leather Curved Hook and Jab Pads,boxing-bbe-pro-leather-curved-hook-and-jab-pads,"The BBE Pro curved hook and jab pads incorporate a re-enforced wrist padding support, double stitched seams for extra durability, as well as a curved ergonomic design for maximum comfort of using. These professional pads are produced from good quality artificial leather that provides superior feel. They feature an anti-slip ball grip palm, fingertip protection and 40mm shock absorbent layers of closed cell and EVA foam combination. In addition, they weigh 0.8kg (1.76lbs) and utilise a comfort fit anti-slip glove pocket. Material: Quality Aniline Leather (which is not genuine leather)
Curved ergonomic design
Anti-slip ball grip palm
Fingertip protection
Double stitched seams
40mm shock absorbent layers of closed cell and EVA foam combination
Comfort fit anti-slip glove pocket
Re-enforced wrist padding support
Weight: 0.8kg (1.76lbs)",BBE683,bbe683-pro-hook-jab-pad-curved.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206838,59.99,,0.82,taxable,York Fitness,14961206838
BBE Pro Leather Speed Hook and Jab Pads,boxing-bbe-pro-leather-speed-hook-and-jab-pads,"BBE Pro Leather Speed Hook and Jab Pads are specifically designed to absorb quick sucessions of quick sharp impacts over a long period of time, the design of the pads are designed to handle this kind of punishment.",BBE684,bbe684-pro-hook-jab-pad-speed.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206845,47.99,,0.4,taxable,York Fitness,14961206845
BBE Pro 18oz Leather Coach Sparring Gloves,boxing-bbe-pro-18oz-leather-coach-sparring-gloves,"The BBE Pro 18oz leather coach sparring gloves feature a generously padded hit area for added comfort and are made from top quality leather. These safe coaching gloves have a toughened Velcro wrist for extra support and weigh 18oz (0.5kg). The hit area offers a focus target for hand eye co-ordination training at speed, whereas the padded top and curved edges on the gloves ensure additional comfort and safety. Safe coaching gloves
High quality leather
Toughened Velcro wrist
Generously padded palm hit area
Focus target for hand eye co-ordination training at speed
Padded top and curved edges of the gloves
Weight: 18oz (0.5kg)",BBE685,bbe685-pro-coach-spar.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206852,58,,1.25,taxable,York Fitness,14961206852
BBE Pro 4ft Leather Uppercut Punch Bag,boxing-bbe-pro-4-foot-leather-uppercut-punch-bag,"Top Quality Professional Heavy Duty 4ft leather Punchbag, semi aniline dye washed for that classic colour finish. Double stitched seams and welded Nickel plate D-Rings for a durable finish. Approx weight 45kg-50kg. 6 strand chain required for hanging. ",BBE687,bbe687-bbe-pro-uppercut-punchbag4ft.jpg | bbe687-uppercut-punchbag-ft.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206876,280,,45,taxable,York Fitness,14961206876
BBE Club Curved Canvas Hook and Jab Pads,boxing-bbe-club-curved-canvas-hook-and-jab-pads,"The BBE Club curved hook and jab pads feature lightweight shock absorbent 40mm closed cell air foam incorporating an additional layer of impact resistant EVA foam. The pads have a curved design and offer sewn in disc mounted targets for hand-eye co-ordination. These high quality pads are made from durable canvas material and utilise an elasticated individual finger pocket glove providing a good grip. Curved design
Material: Canvas
Lightweight shock absorbent 40mm closed cell air foam incorporating an additional layer of impact resistant EVA foam
Elasticated individual finger pocket glove
Sewn in disc mounted targets included
Weight: 0.5kg (1.1lbs)",BBE699,bbe699-canvas-hook-jab-curved.jpg | bbe699-canvas-hook-jab-curved-2.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961206999,26.99,,0.42,taxable,York Fitness,14961206999
BBE Club Coach Body Protector,boxing-bbe-club-coach-body-protector,"A generously well padded lightweight body protector with an adjustable neck/shoulder strap and an adjustable clip together buckle strap at the rear. The foam padded layers allow for maximum absorbs ion and at the same time the weight and shaped design of the pad allows for maximum manoeuvrability for the user.
",BBE702,bbe702-coach-body-protector-front.jpg | bbe702-coach-body-protector-rear.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961207026,62.99,,2.1,taxable,York Fitness,14961207026
BBE Club 9ft Leather Skipping Rope,boxing-bbe-club-9-foot-leather-skipping-rope,"The BBE Club leather skipping rope is 9ft (274cm) long and helps boxers to stay in an amazing shape. It weighs 0.4kg (0.8lbs) and features easy grip ergonomic handles for added comfort. This weighted skipping rope ensures a smooth ball bearing movement. Length: 9ft (274cm)
Leather rope 6mm
Easy grip ergonomic handles
Smooth ball bearing movement
Weighted 100g (3.5oz) per handle
Weight: 0.4kg (0.8lbs)
",bbe703,bbe703-skip-rope-leather.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961207033,8.99,,0.18,taxable,York Fitness,14961207033
BBE Club 9ft Weigthed Leather Skip Rope,boxing-bbe-club-9-foot-weigthed-leather-skip-rope,"The BBE Club leather skipping rope is 9ft (274cm) long and helps boxers to stay in an amazing shape. It weighs 0.4kg (0.8lbs) and features easy grip ergonomic handles for added comfort. This weighted skipping rope ensures a smooth ball bearing movement. Length: 9ft (274cm)
Leather rope 6mm
Easy grip ergonomic handles
Smooth ball bearing movement
Weighted 100g (3.5oz) per handle
Weight: 0.4kg (0.8lbs)
",BBE704,bbe704-skip-rope-leatherweighted.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961207040,10.99,,0.44,taxable,York Fitness,14961207040
